-0.3380008	-0.9262645	0.166702
-0.3109094	-0.9326743	0.1829037
-0.3527158	-0.9144163	0.198581
-0.3471745	-0.9238236	0.1613064
-0.3699889	-0.9098567	0.1878005
-0.3640801	-0.9167627	0.1642922
-0.3554395	-0.9192422	0.1692824
-0.3720311	-0.9143039	0.1601292
-0.3545587	-0.9270363	0.1220312
-0.3271697	-0.9262602	0.1870885
-0.3501697	-0.9218074	0.1662897
-0.3622538	-0.9227969	0.1312172
-0.381134	-0.9136312	0.1414742
-0.3260666	-0.923618	0.2015201
-0.337056	-0.9238682	0.1812749
-0.3625123	-0.9145779	0.1792544
-0.3382489	-0.9261076	0.1670704
-0.3584219	-0.9169839	0.1751406
-0.3385407	-0.9260212	0.1669582
-0.3256145	-0.9302067	0.1693828
-0.3533099	-0.9252247	0.1383165
-0.3283992	-0.9260932	0.1857566
-0.3455082	-0.9278576	0.1403721
-0.3651924	-0.9187841	0.149901
-0.3429692	-0.9238502	0.1699204
-0.3488069	-0.9170011	0.1935008
-0.3208162	-0.930403	0.1772777
-0.3511433	-0.9118754	0.2125597
-0.3041471	-0.9367802	0.1730246
-0.3484494	-0.9237379	0.1590327
-0.361307	-0.9123818	0.1923976
-0.3235391	-0.9345193	0.1483114
-0.3762307	-0.9023303	0.2103579
-0.331165	-0.9304104	0.1570555
-0.3296229	-0.9283858	0.1716062
-0.341567	-0.9216537	0.1840824
-0.3424293	-0.9170632	0.2042968
-0.3438581	-0.926021	0.1557137
-0.3110065	-0.9383195	0.1511007
-0.3190013	-0.928026	0.1923689
-0.3209675	-0.923456	0.2102592
-0.3295505	-0.9216045	0.2050403
-0.3556738	-0.9193662	0.1681131
-0.3529319	-0.923651	0.1493581
-0.3682907	-0.9221115	0.1186267
-0.3643638	-0.9190016	0.1505824
-0.3779162	-0.9139017	0.1481991
-0.3572769	-0.9174054	0.1752732
-0.3725985	-0.9120071	0.1715031
-0.3456305	-0.9218697	0.1752023
-0.3655684	-0.9125588	0.183292
-0.3383392	-0.9264328	0.1650721
-0.3223611	-0.9262409	0.1953484
-0.3278719	-0.9346051	0.1378883
-0.3353242	-0.9302899	0.1487225
-0.3494911	-0.9195228	0.1798161
-0.339892	-0.9285455	0.149254
-0.349223	-0.9195976	0.1799542
-0.3519958	-0.9173867	0.1857432
-0.2995059	-0.9322891	0.2028129
-0.3088029	-0.9366142	0.1655129
-0.3199947	-0.9305626	0.1779237
-0.3702684	-0.9126258	0.1732493
-0.3605203	-0.9192664	0.1580323
-0.3450988	-0.9297191	0.1285664
-0.3437981	-0.9198577	0.1888513
-0.3160715	-0.9328641	0.1728101
-0.3479832	-0.9174322	0.1929396
-0.3746324	-0.9102143	0.1765233
-0.3380155	-0.9265801	0.1649091
-0.3453078	-0.9221714	0.1742485
-0.336501	-0.9323214	0.1324527
-0.3926583	-0.9021131	0.1789171
-0.3515247	-0.9219239	0.1627478
-0.3673902	-0.9170797	0.1548849
-0.328632	-0.9289437	0.1704831
-0.3177064	-0.9288536	0.1905088
-0.3336938	-0.9287864	0.1612588
-0.3532853	-0.9173232	0.1835962
-0.325005	-0.9311581	0.1652767
-0.3743714	-0.9059106	0.1979195
-0.3348689	-0.9303942	0.1490953
-0.3770095	-0.9078624	0.1834387
-0.3408726	-0.9241168	0.1726676
-0.3413406	-0.9241587	0.1715147
-0.3557125	-0.9151236	0.1897829
-0.339869	-0.9300521	0.1396141
-0.3300235	-0.930813	0.1570722
-0.3584684	-0.9144588	0.1877907
-0.3233189	-0.9283444	0.1834165
-0.2675478	-0.9462739	0.1816144
-0.3022891	-0.9271114	0.221553
-0.3740544	-0.9100698	0.1784827
-0.3642145	-0.9168605	0.163446
-0.3273838	-0.9189717	0.2197974
-0.3117259	-0.9421871	0.1229243
-0.3518929	-0.9237971	0.1508979
-0.3259447	-0.9330766	0.1520795
-0.3321972	-0.9264602	0.1769644
-0.3309421	-0.9323778	0.1454265
-0.3163114	-0.9258677	0.2066788
-0.3404528	-0.9142377	0.2196846
-0.3231437	-0.9284904	0.1829857
-0.3590146	-0.9192805	0.1613441
-0.3487375	-0.9168591	0.1942977
-0.3416475	-0.9239629	0.1719578
-0.3235585	-0.9284406	0.1825047
-0.3500614	-0.9193519	0.1795804
-0.3392057	-0.9281653	0.1531292
-0.3510992	-0.9147899	0.1997217
-0.3451908	-0.9216251	0.1773428
-0.344485	-0.9117996	0.2234987
-0.3529198	-0.9234538	0.1506009
-0.3089506	-0.9367465	0.1644856
-0.3307422	-0.9305699	0.157001
-0.3623221	-0.9075086	0.2124878
-0.3606128	-0.9190342	0.1591678
-0.3355765	-0.9301856	0.1488056
-0.3474473	-0.9172914	0.1945686
-0.3665234	-0.9147321	0.1700764
-0.3300645	-0.9214582	0.204871
-0.3347851	-0.928565	0.1602686
-0.3327283	-0.9261894	0.1773839
-0.3447587	-0.9277708	0.1427685
-0.3474209	-0.9237306	0.1613084
-0.3028026	-0.9373147	0.1724871
-0.3551531	-0.9191194	0.1705454
-0.3308425	-0.9302016	0.1589601
-0.3333401	-0.9259726	0.1773666
-0.3080669	-0.9340624	0.1806164
-0.3254506	-0.9303758	0.1687687
-0.3209241	-0.9231064	0.2118542
-0.3474383	-0.923633	0.1618287
-0.3204359	-0.9301184	0.1794453
-0.3622362	-0.9208948	0.1440061
-0.3757108	-0.9023291	0.2112902
-0.32788	-0.9259574	0.1873438
-0.3068342	-0.934979	0.177952
-0.3431	-0.9258754	0.1582319
-0.3611727	-0.9209035	0.1465979
-0.3402612	-0.9282101	0.1504937
-0.3234856	-0.9282486	0.1836074
-0.3368609	-0.9260495	0.170168
-0.3544206	-0.9193071	0.1710569
-0.3461215	-0.9215035	0.1761564
-0.3554391	-0.9190201	0.1704849
-0.3370989	-0.9319624	0.1334557
-0.34945	-0.9192848	0.1811078
-0.3409631	-0.9297999	0.1386232
-0.3190821	-0.9362687	0.146927
-0.3377507	-0.925782	0.1698593
-0.3034131	-0.9365268	0.1756647
-0.3442861	-0.9192854	0.1907392
-0.3278684	-0.9185467	0.2208489
-0.3435926	-0.9191949	0.1924183
-0.3367538	-0.9315382	0.137235
-0.3335865	-0.9187747	0.2111235
-0.3492088	-0.9192557	0.1817197
-0.3405555	-0.914164	0.2198322
-0.3452882	-0.9145943	0.2104598
-0.3253765	-0.9380435	0.1191832
-0.3426244	-0.9258186	0.1595887
-0.3635812	-0.9165904	0.1663455
-0.32624	-0.9318028	0.159094
-0.3237299	-0.9280878	0.183989
-0.3426366	-0.9258825	0.1591911
-0.3272963	-0.9260745	0.1877851
-0.3725627	-0.9075494	0.1937812
-0.3496199	-0.9215896	0.1686374
-0.3471921	-0.9254895	0.151416
-0.3563206	-0.9145792	0.1912607
-0.3672672	-0.9040174	0.2187863
-0.3564452	-0.9144999	0.1914077
-0.3482583	-0.9253173	0.1500142
-0.3540214	-0.9165925	0.1858142
-0.3486508	-0.9253671	0.1487902
-0.3330229	-0.9257607	0.1790607
-0.3521346	-0.9140527	0.2012682
-0.3635076	-0.9222958	0.1312729
-0.3530915	-0.9093115	0.2201796
-0.3290863	-0.9277785	0.1758673
-0.3661627	-0.9075942	0.2054208
-0.3445287	-0.9275154	0.144966
-0.3124479	-0.9345476	0.1702854
-0.3666948	-0.9117384	0.185116
-0.3690622	-0.9161394	0.1564663
-0.3490163	-0.9192647	0.182044
-0.3761175	-0.9174194	0.1299127
-0.339488	-0.9279175	0.1540027
-0.2911012	-0.9477427	0.1305526
-0.3665262	-0.911907	0.1846192
-0.3290504	-0.928306	0.1731292
-0.3683507	-0.9036905	0.2183149
-0.3414714	-0.9236919	0.1737546
-0.3613968	-0.9187063	0.1592834
-0.3424499	-0.9238013	0.1712291
-0.3775824	-0.9074389	0.1843538
-0.3547896	-0.9190214	0.1718253
-0.3137426	-0.9367082	0.1553815
-0.3404087	-0.9215525	0.1867156
-0.340451	-0.9297445	0.1402437
-0.3448681	-0.9217018	0.1775717
-0.3509196	-0.9215598	0.1660816
-0.3277992	-0.9344382	0.1391865
-0.3498576	-0.9193128	0.1801769
-0.3474511	-0.9256812	0.1496403
-0.3415728	-0.9316106	0.124216
-0.3390251	-0.9281336	0.1537201
-0.3509353	-0.9214628	0.1665857
-0.3188331	-0.9203717	0.22641
-0.3331231	-0.9188957	0.2113281
-0.3381735	-0.9193469	0.2010971
-0.3675716	-0.9074981	0.2033183
-0.3436999	-0.9277649	0.1453366
-0.3133674	-0.9276357	0.2032062
-0.3468618	-0.9171445	0.1962978
-0.3486525	-0.916782	0.1948135
-0.3412111	-0.9214303	0.1858527
-0.3364251	-0.9301932	0.1468288
-0.3787876	-0.9152746	0.137085
-0.351691	-0.9212439	0.1662021
-0.3564861	-0.9210629	0.1567191
-0.3431132	-0.916545	0.205472
-0.3388844	-0.925883	0.1670271
-0.3578144	-0.9142491	0.1900456
-0.3736052	-0.9137225	0.1597826
-0.3442043	-0.9191501	0.1915372
-0.3382268	-0.9259273	0.1681113
-0.3672993	-0.914427	0.170043
-0.283593	-0.9413936	0.1826286
-0.3102115	-0.9386299	0.1508063
-0.3305936	-0.9302635	0.1591157
-0.3430507	-0.9258704	0.1583676
-0.3411609	-0.9238334	0.173612
-0.3886206	-0.9042346	0.1770137
-0.3224686	-0.9258158	0.197178
-0.3364414	-0.9238181	0.1826673
-0.3178234	-0.9349318	0.1577677
-0.3255596	-0.930452	0.1681372
-0.3460782	-0.9214779	0.1763755
-0.3614799	-0.9208022	0.146477
-0.3469307	-0.9236302	0.1629302
-0.3113363	-0.9411442	0.131595
-0.30682	-0.9406677	0.1449332
-0.3126316	-0.9349174	0.1679016
-0.3553076	-0.9211342	0.1589596
-0.3207243	-0.9300452	0.1793094
-0.368556	-0.9070836	0.2033862
-0.3889692	-0.9040116	0.1773864
-0.3325988	-0.9158513	0.2249318
-0.2979042	-0.9335999	0.1991083
-0.3446779	-0.9191362	0.1907511
-0.3625897	-0.9207135	0.1442757
-0.3674955	-0.9144206	0.1696527
-0.325601	-0.9304281	0.1681893
-0.387188	-0.904718	0.1776814
-0.3332327	-0.9261211	0.1767925
-0.3627337	-0.9145101	0.1791528
-0.3370039	-0.9238391	0.1815202
-0.324232	-0.9283305	0.1818687
-0.3399759	-0.9279762	0.1525664
-0.3389143	-0.9260697	0.1659279
-0.3586505	-0.9168451	0.1753988
-0.3715394	-0.9092242	0.1878027
-0.3596529	-0.9166304	0.174466
-0.3816827	-0.91137	0.1540228
-0.3703472	-0.9095976	0.1883488
-0.3389907	-0.9260363	0.165958
-0.3297758	-0.9356402	0.1257985
-0.3170089	-0.9321306	0.1750368
-0.3258299	-0.9299417	0.1704207
-0.3299821	-0.9211965	0.206177
-0.3408976	-0.9214635	0.1862623
-0.2820902	-0.9421425	0.1810871
-0.341518	-0.9235592	0.1743665
-0.3184718	-0.9340686	0.161529
-0.3281646	-0.9259082	0.1870887
-0.3250657	-0.9207898	0.2155886
-0.3621115	-0.9118536	0.1933863
-0.329394	-0.9281904	0.1730965
-0.3605831	-0.9209504	0.1477508
-0.3207863	-0.9233605	0.2109537
-0.3409483	-0.9142929	0.2186842
-0.3388731	-0.9194047	0.1996498
-0.3502589	-0.919448	0.1787015
-0.3419658	-0.9240651	0.1707722
-0.3732621	-0.9141166	0.1583232
-0.3488605	-0.9256738	0.1463707
-0.3657165	-0.9148363	0.171248
-0.317573	-0.925342	0.2070979
-0.3450701	-0.9214848	0.178304
-0.3228427	-0.9257517	0.1968662
-0.3554642	-0.9189153	0.1709969
-0.3326426	-0.9319503	0.144283
-0.3314759	-0.9301594	0.157883
-0.3743259	-0.9096126	0.1802362
-0.320798	-0.9300775	0.17901
-0.3353837	-0.9212263	0.1971291
-0.3392687	-0.9260045	0.1655666
-0.3534817	-0.9232434	0.1505731
-0.364352	-0.9186318	0.1528505
-0.3401444	-0.927892	0.1527027
-0.3512045	-0.921402	0.1663545
-0.3413248	-0.9141615	0.2186462
-0.3513018	-0.9214116	0.1660959
-0.3661111	-0.9122251	0.1838693
-0.3334352	-0.9259685	0.1772099
-0.3569787	-0.9211562	0.1550407
-0.3282812	-0.9260451	0.1862042
-0.3334213	-0.9261066	0.1765125
-0.3593814	-0.9167767	0.1742568
-0.3271075	-0.9325112	0.1530476
-0.3330255	-0.9259799	0.1779189
-0.3513205	-0.9214195	0.1660124
-0.3657466	-0.918571	0.1498557
-0.3537612	-0.9252371	0.1370741
-0.3748449	-0.9158068	0.1441841
-0.3514424	-0.9213935	0.1658983
-0.3394938	-0.9280653	0.1530971
-0.3655364	-0.9122934	0.1846718
-0.3216438	-0.9395881	0.1171309
-0.3628482	-0.9168984	0.1662486
-0.3424118	-0.9259257	0.1594229
-0.3511207	-0.9147236	0.1999873
-0.3361285	-0.9239421	0.1826159
-0.3416006	-0.9240246	0.1717192
-0.3438309	-0.9194824	0.1906109
-0.3728043	-0.9141389	0.1592703
-0.3650768	-0.9187289	0.1505195
-0.337188	-0.925907	0.1702952
-0.3456657	-0.9146096	0.2097728
-0.3130794	-0.9279928	0.2020161
-0.3497811	-0.9193509	0.1801307
-0.3125735	-0.9346418	0.1695366
-0.3161753	-0.9325369	0.1743791
-0.328582	-0.9283752	0.1736476
-0.3371466	-0.9332837	0.1237479
-0.3209496	-0.9330005	0.1627928
-0.3087689	-0.9365345	0.166027
-0.3789667	-0.9136293	0.1471926
-0.3501306	-0.921759	0.1666403
-0.3217312	-0.9260921	0.197085
-0.3443687	-0.9280963	0.141589
-0.328397	-0.9283465	0.17415
-0.3475721	-0.9258267	0.1484545
-0.3650263	-0.9188431	0.1499441
-0.3421333	-0.9240499	0.1705188
-0.3351791	-0.9302309	0.149417
-0.3427333	-0.9260655	0.1579137
-0.3840434	-0.9094498	0.1594102
-0.3577283	-0.9231204	0.1409936
-0.3535454	-0.9251666	0.1381027
-0.3758998	-0.9093285	0.1783846
-0.3377452	-0.9259694	0.1688457
-0.3395275	-0.9280868	0.1528919
-0.3580411	-0.9170302	0.175676
-0.3748759	-0.9096429	0.1789351
-0.35226	-0.9144174	0.1993832
-0.3345009	-0.928063	0.1637315
-0.3271263	-0.9322741	0.1544457
-0.3365057	-0.9238217	0.1825306
-0.3634252	-0.9206362	0.1426578
-0.3380894	-0.9259926	0.1680274
-0.3847753	-0.9091991	0.1590749
-0.3583086	-0.9229733	0.1404826
-0.3311242	-0.930299	0.1577993
-0.3458537	-0.9237121	0.164746
-0.318098	-0.9348862	0.1574845
-0.3617657	-0.9208353	0.1455604
-0.330108	-0.9213287	0.2053834
-0.373325	-0.911602	0.1720759
-0.3409985	-0.9142639	0.2187274
-0.325728	-0.9308147	0.1657868
-0.3364602	-0.9303531	0.1457316
-0.3645072	-0.9165494	0.1645352
-0.3568249	-0.9211147	0.15564
-0.3690636	-0.9217149	0.1193051
-0.3584712	-0.9169858	0.1750299
-0.3259013	-0.9306695	0.1662608
-0.3265191	-0.923566	0.2010252
-0.3740327	-0.9138498	0.1580445
-0.3569815	-0.9211186	0.1552572
-0.3647554	-0.9164759	0.1643943
-0.3655252	-0.9185216	0.1506964
-0.3287301	-0.9259665	0.1858026
-0.3656024	-0.918532	0.1504459
-0.3740532	-0.9138713	0.1578715
-0.3512244	-0.9190811	0.1786939
-0.35481	-0.9249371	0.1363865
-0.3399686	-0.9191145	0.1991227
-0.3496609	-0.9254374	0.1459553
-0.3346916	-0.9279646	0.1639004
-0.3569114	-0.9211044	0.1555024
-0.3628071	-0.92064	0.1441982
-0.3325284	-0.9236487	0.19052
-0.341422	-0.92141	0.1855652
-0.3439178	-0.9256103	0.158007
-0.384683	-0.9066829	0.173047
-0.3435877	-0.9165393	0.2047032
-0.3564463	-0.9209704	0.1573515
-0.3664573	-0.9120641	0.1839781
-0.3535824	-0.9232976	0.1500029
-0.329897	-0.9283129	0.1714734
-0.3565671	-0.9210629	0.1565347
-0.3232511	-0.9257878	0.1960248
-0.366254	-0.9123292	0.1830663
-0.3624808	-0.9208878	0.1434346
-0.3607641	-0.9190348	0.1588213
-0.3418331	-0.9239781	0.1715072
-0.3209965	-0.9233643	0.2106167
-0.3330333	-0.926101	0.177273
-0.3550274	-0.9192907	0.1698826
-0.3294926	-0.9284759	0.1713682
-0.3753399	-0.9097165	0.1775828
-0.3339041	-0.9190927	0.2092284
-0.3513231	-0.9216612	0.1646592
-0.3380877	-0.92627	0.1664954
-0.3156538	-0.9382344	0.1416999
-0.3751719	-0.9158558	0.1430181
-0.3500039	-0.9122671	0.2127581
-0.3048451	-0.9296418	0.2069675
-0.3127796	-0.9347711	0.16844
-0.3295099	-0.9282684	0.1724564
-0.3409141	-0.9216511	0.1853018
-0.3483215	-0.9169662	0.1945379
-0.3634714	-0.9143898	0.1782693
-0.3284434	-0.9346362	0.1363085
-0.3471707	-0.9238359	0.161244
-0.3565684	-0.914848	0.1895055
-0.2964618	-0.9405003	0.1660411
-0.3257678	-0.9238248	0.201055
-0.358753	-0.9170458	0.1741359
-0.3160062	-0.9330393	0.1719823
-0.3662706	-0.9148225	0.1701349
-0.3613611	-0.9209654	0.1457419
-0.3437559	-0.9260095	0.1560075
-0.3753289	-0.9121301	0.1647632
-0.3506089	-0.9216622	0.1661695
-0.3506879	-0.9216291	0.1661863
-0.3454577	-0.9148392	0.2091129
-0.3129642	-0.9345121	0.1695311
-0.3495192	-0.9192736	0.1810315
-0.3752107	-0.9095466	0.1787232
-0.3657826	-0.9185083	0.1501519
-0.3472799	-0.9237018	0.1617759
-0.347007	-0.9295833	0.1243427
-0.3359166	-0.9302306	0.1477537
-0.3318092	-0.9322739	0.144111
-0.3491113	-0.9193814	0.1812706
-0.3464586	-0.9237799	0.163086
-0.3502325	-0.9216707	0.1669143
-0.3313764	-0.9321924	0.145626
-0.3418822	-0.9315957	0.1234744
-0.3119867	-0.9350537	0.1683415
-0.3453129	-0.9112863	0.2243129
-0.3436415	-0.9193863	0.191414
-0.3551739	-0.9213603	0.1579455
-0.3248551	-0.9305973	0.1686946
-0.3457089	-0.9216844	0.1760204
-0.3821337	-0.9112381	0.1536849
-0.3482749	-0.9257122	0.1475182
-0.3391486	-0.9281747	0.1531986
-0.33946	-0.9283237	0.1515981
-0.3324369	-0.9263148	0.1772751
-0.3550114	-0.9192913	0.1699131
-0.3265117	-0.9327843	0.1526547
-0.3360716	-0.9239277	0.1827933
-0.3285423	-0.9283651	0.1737764
-0.3557392	-0.9191568	0.1691158
-0.3156596	-0.9326579	0.1746661
-0.3378451	-0.9262489	0.1671038
-0.3519596	-0.9172777	0.186349
-0.3491315	-0.9194299	0.1809859
-0.3551019	-0.9214531	0.1575654
-0.3552037	-0.9213714	0.1578135
-0.3284646	-0.9282168	0.1747132
-0.3420968	-0.9240298	0.1707011
-0.3411469	-0.9240333	0.1725725
-0.3323359	-0.9262116	0.1780026
-0.3219646	-0.9260139	0.197071
-0.3014958	-0.9403883	0.157385
-0.3653045	-0.9124637	0.1842889
-0.3478008	-0.9240055	0.1588977
-0.3338777	-0.9285662	0.1621438
-0.34747	-0.923874	0.1603795
-0.3263685	-0.9325131	0.1546061
-0.3684154	-0.9166014	0.1552806
-0.3452969	-0.9217605	0.1764302
-0.3325141	-0.9263154	0.1771271
-0.3654552	-0.9171047	0.1592531
-0.3444574	-0.928039	0.1417488
-0.3425372	-0.9260777	0.1582673
-0.3679676	-0.9143478	0.1690207
-0.3603365	-0.9190298	0.1598179
-0.3379947	-0.9263579	0.1661948
-0.3143486	-0.930477	0.1881426
-0.3592031	-0.9192874	0.1608845
-0.3384488	-0.9194999	0.1999308
-0.3698993	-0.9203098	0.1272967
-0.3320516	-0.9265293	0.1768762
-0.3919688	-0.8977203	0.2011435
-0.3234478	-0.928381	0.1830035
-0.3440788	-0.9194481	0.1903287
