-0.3313457	-0.900439	0.2818151
-0.3187176	-0.9023584	0.2901178
-0.3158669	-0.906348	0.2806443
-0.3233922	-0.9127169	0.2497302
-0.2992101	-0.9118706	0.2810078
-0.3256365	-0.9053129	0.2727073
-0.335841	-0.9047049	0.2621445
-0.3644645	-0.8902487	0.273172
-0.3035244	-0.920077	0.2476518
-0.3536157	-0.909455	0.2187408
-0.3394268	-0.9116653	0.2316375
-0.3348909	-0.9117797	0.2377096
-0.3604159	-0.9114674	0.1983122
-0.3353477	-0.9096826	0.2449888
-0.3536591	-0.9172406	0.1832888
-0.3579192	-0.9127624	0.1968724
-0.3622502	-0.9133045	0.1861444
-0.3759536	-0.8977571	0.2295456
-0.3153999	-0.9295251	0.1910656
-0.3739667	-0.9117176	0.1700587
-0.3263553	-0.930666	0.1653875
-0.3533508	-0.9151061	0.1942271
-0.3533272	-0.9126509	0.2054948
-0.3182581	-0.9239843	0.2120492
-0.3541865	-0.9160876	0.1879776
-0.3410285	-0.9276848	0.1519877
-0.3281187	-0.9233584	0.1993672
-0.3381765	-0.9238298	0.1793747
-0.3454978	-0.9193587	0.188178
-0.3624676	-0.9097925	0.2022247
-0.2973763	-0.9288111	0.221082
-0.3370419	-0.919589	0.2018877
-0.3513391	-0.9177114	0.1853822
-0.3219233	-0.9287186	0.1839756
-0.3434282	-0.9288216	0.1390951
-0.3798279	-0.9063204	0.185241
-0.3338835	-0.9312891	0.1456786
-0.3678364	-0.9113563	0.1847324
-0.3661751	-0.9133606	0.1780124
-0.3590752	-0.9203612	0.1549203
-0.2985691	-0.9404055	0.1627702
-0.3729269	-0.9154736	0.1511077
-0.3272957	-0.9277032	0.1795672
-0.3852132	-0.9059225	0.1758277
-0.3545738	-0.9212025	0.160198
-0.3568166	-0.9248252	0.1318338
-0.3571224	-0.9231762	0.1421599
-0.3423002	-0.9259819	0.1593365
-0.3873806	-0.9043573	0.1790925
-0.3278958	-0.9285567	0.1739731
-0.3284606	-0.9214216	0.2075957
-0.3814519	-0.9115802	0.1533491
-0.3670129	-0.9169515	0.1565294
-0.3519683	-0.9174695	0.185386
-0.3374772	-0.9263245	0.1674277
-0.3731438	-0.9143957	0.1569849
-0.3764312	-0.9122116	0.1617701
-0.2874486	-0.939626	0.1856779
-0.3348875	-0.9289173	0.1579969
-0.3451199	-0.9283353	0.1381515
-0.3253209	-0.9311801	0.1645297
-0.3748556	-0.910489	0.1746224
-0.3660094	-0.9211514	0.1323531
-0.3441632	-0.9283903	0.140154
-0.3578101	-0.9238578	0.1358628
-0.3946735	-0.9135711	0.09808473
-0.3346454	-0.9294199	0.155535
-0.3603037	-0.920087	0.1536912
-0.3418567	-0.9251479	0.1650311
-0.344898	-0.9230586	0.1703179
-0.3362099	-0.9251738	0.176115
-0.3298443	-0.9228442	0.1989003
-0.3298544	-0.9227461	0.1993381
-0.3512527	-0.9087068	0.2255514
-0.3286269	-0.9293584	0.1682186
-0.3455289	-0.9289279	0.1330512
-0.3387499	-0.9274762	0.1582285
-0.3793299	-0.9109797	0.161941
-0.3722413	-0.9175055	0.1400718
-0.3370683	-0.9331254	0.1251474
